,state,agi_stub,returns,agi,inc,wages,interest,dividends,business,capital_gains,s_corp,rent,year,total,top_01,top_05,top_10,top_50,agi_01,agi_05,agi_10,agi_50,total_agi,sum_agi_01,sum_agi_05,sum_agi_10,sum_agi_50,total_sal_amt,sum_sal_01,sum_sal_05,sum_sal_10,sum_sal_50,total_int_amt,sum_int_01,sum_int_05,sum_int_10,sum_int_50,total_div_amt,sum_div_01,sum_div_05,sum_div_10,sum_div_50,total_businc_amt,sum_businc_01,sum_businc_05,sum_businc_10,sum_businc_50,total_cpgain_amt,sum_cpgain_01,sum_cpgain_05,sum_cpgain_10,sum_cpgain_50,total_scorp_amt,sum_scorp_01,sum_scorp_05,sum_scorp_10,sum_scorp_50,agi_stub_cat
4724,AZ,5,475760,29196344,29488468,21966672,140065,303366,699578,315002,184865,,2020,3215618.0,32156.0,160781.0,321562.0,1607809.0,485146.45,204753.15,144061.0,41941.0,245258932.0,47103663.0,84035268.0,111268058.0,210958892.0,157239175.0,15696940.0,39592726.0,58587108.0,131460188.0,2010643.0,763168.0,1102902.0,1293361.0,1817140.0,5466505.0,2329502.0,3360716.0,3888226.0,5124827.0,6960907.0,1000927.0,2245315.0,2940014.0,5256775.0,19925513.0,13971525.0,17016317.0,18118913.0,19739747.0,15527267.0,10824751.0,13694226.0,14488758.0,15523583.0,"$50,000 under $75,000"
4725,AZ,6,294010,25476938,25716671,18173358,138895,327858,574737,404464,257309,,2020,3215618.0,32156.0,160781.0,321562.0,1607809.0,485146.45,204753.15,144061.0,41941.0,245258932.0,47103663.0,84035268.0,111268058.0,210958892.0,157239175.0,15696940.0,39592726.0,58587108.0,131460188.0,2010643.0,763168.0,1102902.0,1293361.0,1817140.0,5466505.0,2329502.0,3360716.0,3888226.0,5124827.0,6960907.0,1000927.0,2245315.0,2940014.0,5256775.0,19925513.0,13971525.0,17016317.0,18118913.0,19739747.0,15527267.0,10824751.0,13694226.0,14488758.0,15523583.0,"$75,000 under $100,000"
4726,AZ,7,445290,60480593,61093619,42435252,385521,1021911,1428433,1865490,1292201,,2020,3215618.0,32156.0,160781.0,321562.0,1607809.0,485146.45,204753.15,144061.0,41941.0,245258932.0,47103663.0,84035268.0,111268058.0,210958892.0,157239175.0,15696940.0,39592726.0,58587108.0,131460188.0,2010643.0,763168.0,1102902.0,1293361.0,1817140.0,5466505.0,2329502.0,3360716.0,3888226.0,5124827.0,6960907.0,1000927.0,2245315.0,2940014.0,5256775.0,19925513.0,13971525.0,17016317.0,18118913.0,19739747.0,15527267.0,10824751.0,13694226.0,14488758.0,15523583.0,"$100,000 under $200,000"
4727,AZ,8,137920,39279403,39786059,25419888,362965,1096269,1315752,3231239,3035253,,2020,3215618.0,32156.0,160781.0,321562.0,1607809.0,485146.45,204753.15,144061.0,41941.0,245258932.0,47103663.0,84035268.0,111268058.0,210958892.0,157239175.0,15696940.0,39592726.0,58587108.0,131460188.0,2010643.0,763168.0,1102902.0,1293361.0,1817140.0,5466505.0,2329502.0,3360716.0,3888226.0,5124827.0,6960907.0,1000927.0,2245315.0,2940014.0,5256775.0,19925513.0,13971525.0,17016317.0,18118913.0,19739747.0,15527267.0,10824751.0,13694226.0,14488758.0,15523583.0,"$200,000 under $500,000"
4728,AZ,9,20480,13785312,13987653,7021166,203885,546773,463329,2081757,2666405,,2020,3215618.0,32156.0,160781.0,321562.0,1607809.0,485146.45,204753.15,144061.0,41941.0,245258932.0,47103663.0,84035268.0,111268058.0,210958892.0,157239175.0,15696940.0,39592726.0,58587108.0,131460188.0,2010643.0,763168.0,1102902.0,1293361.0,1817140.0,5466505.0,2329502.0,3360716.0,3888226.0,5124827.0,6960907.0,1000927.0,2245315.0,2940014.0,5256775.0,19925513.0,13971525.0,17016317.0,18118913.0,19739747.0,15527267.0,10824751.0,13694226.0,14488758.0,15523583.0,"$500,000 under $1,000,000"
4729,AZ,10,10110,32560100,32720234,8236180,548202,1753134,511896,11791278,8058980,,2020,3215618.0,32156.0,160781.0,321562.0,1607809.0,485146.45,204753.15,144061.0,41941.0,245258932.0,47103663.0,84035268.0,111268058.0,210958892.0,157239175.0,15696940.0,39592726.0,58587108.0,131460188.0,2010643.0,763168.0,1102902.0,1293361.0,1817140.0,5466505.0,2329502.0,3360716.0,3888226.0,5124827.0,6960907.0,1000927.0,2245315.0,2940014.0,5256775.0,19925513.0,13971525.0,17016317.0,18118913.0,19739747.0,15527267.0,10824751.0,13694226.0,14488758.0,15523583.0,"$1,000,000 or more"
4730,AR,0,1351370,83014315,83824682,54135235,701012,4026038,1981329,7548023,4154413,,2020,1248152.0,12482.0,62408.0,124815.0,624076.0,387666.29,171239.0,123132.9,36477.0,84369085.0,18522348.0,30304950.0,39241721.0,72908599.0,53559804.0,4842334.0,12845577.0,19302525.0,44792227.0,667546.0,276477.0,370054.0,426750.0,595725.0,3986249.0,3278150.0,3521118.0,3637849.0,3907027.0,2119766.0,258169.0,589940.0,778845.0,1486412.0,7449151.0,6114001.0,6736114.0,6973343.0,7384528.0,4576795.0,3095666.0,4018525.0,4274924.0,4586018.0,No AGI Stub
4731,AR,1,56370,-1795861,-1775072,190214,32060,34753,-149137,89062,-425996,,2020,1248152.0,12482.0,62408.0,124815.0,624076.0,387666.29,171239.0,123132.9,36477.0,84369085.0,18522348.0,30304950.0,39241721.0,72908599.0,53559804.0,4842334.0,12845577.0,19302525.0,44792227.0,667546.0,276477.0,370054.0,426750.0,595725.0,3986249.0,3278150.0,3521118.0,3637849.0,3907027.0,2119766.0,258169.0,589940.0,778845.0,1486412.0,7449151.0,6114001.0,6736114.0,6973343.0,7384528.0,4576795.0,3095666.0,4018525.0,4274924.0,4586018.0,Under $1
4732,AR,2,184120,909931,938151,681551,14354,15252,88019,6572,-11984,,2020,1248152.0,12482.0,62408.0,124815.0,624076.0,387666.29,171239.0,123132.9,36477.0,84369085.0,18522348.0,30304950.0,39241721.0,72908599.0,53559804.0,4842334.0,12845577.0,19302525.0,44792227.0,667546.0,276477.0,370054.0,426750.0,595725.0,3986249.0,3278150.0,3521118.0,3637849.0,3907027.0,2119766.0,258169.0,589940.0,778845.0,1486412.0,7449151.0,6114001.0,6736114.0,6973343.0,7384528.0,4576795.0,3095666.0,4018525.0,4274924.0,4586018.0,"$1 under $10,000"
4733,AR,3,297160,5174649,5249339,3757044,34018,37033,377926,30713,-5557,,2020,1248152.0,12482.0,62408.0,124815.0,624076.0,387666.29,171239.0,123132.9,36477.0,84369085.0,18522348.0,30304950.0,39241721.0,72908599.0,53559804.0,4842334.0,12845577.0,19302525.0,44792227.0,667546.0,276477.0,370054.0,426750.0,595725.0,3986249.0,3278150.0,3521118.0,3637849.0,3907027.0,2119766.0,258169.0,589940.0,778845.0,1486412.0,7449151.0,6114001.0,6736114.0,6973343.0,7384528.0,4576795.0,3095666.0,4018525.0,4274924.0,4586018.0,"$10,000 under $25,000"
4734,AR,4,340340,12227185,12343218,9902394,50689,65955,336311,74477,32711,,2020,1248152.0,12482.0,62408.0,124815.0,624076.0,387666.29,171239.0,123132.9,36477.0,84369085.0,18522348.0,30304950.0,39241721.0,72908599.0,53559804.0,4842334.0,12845577.0,19302525.0,44792227.0,667546.0,276477.0,370054.0,426750.0,595725.0,3986249.0,3278150.0,3521118.0,3637849.0,3907027.0,2119766.0,258169.0,589940.0,778845.0,1486412.0,7449151.0,6114001.0,6736114.0,6973343.0,7384528.0,4576795.0,3095666.0,4018525.0,4274924.0,4586018.0,"$25,000 under $50,000"
4735,AR,5,176860,10857498,10959434,8275635,52891,78634,233183,104947,72626,,2020,1248152.0,12482.0,62408.0,124815.0,624076.0,387666.29,171239.0,123132.9,36477.0,84369085.0,18522348.0,30304950.0,39241721.0,72908599.0,53559804.0,4842334.0,12845577.0,19302525.0,44792227.0,667546.0,276477.0,370054.0,426750.0,595725.0,3986249.0,3278150.0,3521118.0,3637849.0,3907027.0,2119766.0,258169.0,589940.0,778845.0,1486412.0,7449151.0,6114001.0,6736114.0,6973343.0,7384528.0,4576795.0,3095666.0,4018525.0,4274924.0,4586018.0,"$50,000 under $75,000"
4736,AR,6,108230,9369613,9455355,6892387,51782,82256,187641,132287,102388,,2020,1248152.0,12482.0,62408.0,124815.0,624076.0,387666.29,171239.0,123132.9,36477.0,84369085.0,18522348.0,30304950.0,39241721.0,72908599.0,53559804.0,4842334.0,12845577.0,19302525.0,44792227.0,667546.0,276477.0,370054.0,426750.0,595725.0,3986249.0,3278150.0,3521118.0,3637849.0,3907027.0,2119766.0,258169.0,589940.0,778845.0,1486412.0,7449151.0,6114001.0,6736114.0,6973343.0,7384528.0,4576795.0,3095666.0,4018525.0,4274924.0,4586018.0,"$75,000 under $100,000"
4737,AR,7,143220,19157716,19342725,13866448,117264,242223,389766,489351,511337,,2020,1248152.0,12482.0,62408.0,124815.0,624076.0,387666.29,171239.0,123132.9,36477.0,84369085.0,18522348.0,30304950.0,39241721.0,72908599.0,53559804.0,4842334.0,12845577.0,19302525.0,44792227.0,667546.0,276477.0,370054.0,426750.0,595725.0,3986249.0,3278150.0,3521118.0,3637849.0,3907027.0,2119766.0,258169.0,589940.0,778845.0,1486412.0,7449151.0,6114001.0,6736114.0,6973343.0,7384528.0,4576795.0,3095666.0,4018525.0,4274924.0,4586018.0,"$100,000 under $200,000"
4738,AR,8,37260,10631007,10759194,6961165,94367,249759,324494,682509,1113950,,2020,1248152.0,12482.0,62408.0,124815.0,624076.0,387666.29,171239.0,123132.9,36477.0,84369085.0,18522348.0,30304950.0,39241721.0,72908599.0,53559804.0,4842334.0,12845577.0,19302525.0,44792227.0,667546.0,276477.0,370054.0,426750.0,595725.0,3986249.0,3278150.0,3521118.0,3637849.0,3907027.0,2119766.0,258169.0,589940.0,778845.0,1486412.0,7449151.0,6114001.0,6736114.0,6973343.0,7384528.0,4576795.0,3095666.0,4018525.0,4274924.0,4586018.0,"$200,000 under $500,000"
4739,AR,9,5410,3632826,3677336,1972619,38746,133802,127295,396961,758769,,2020,1248152.0,12482.0,62408.0,124815.0,624076.0,387666.29,171239.0,123132.9,36477.0,84369085.0,18522348.0,30304950.0,39241721.0,72908599.0,53559804.0,4842334.0,12845577.0,19302525.0,44792227.0,667546.0,276477.0,370054.0,426750.0,595725.0,3986249.0,3278150.0,3521118.0,3637849.0,3907027.0,2119766.0,258169.0,589940.0,778845.0,1486412.0,7449151.0,6114001.0,6736114.0,6973343.0,7384528.0,4576795.0,3095666.0,4018525.0,4274924.0,4586018.0,"$500,000 under $1,000,000"
4740,AR,10,2400,12849751,12875002,1635778,214841,3086371,65831,5541144,2006169,,2020,1248152.0,12482.0,62408.0,124815.0,624076.0,387666.29,171239.0,123132.9,36477.0,84369085.0,18522348.0,30304950.0,39241721.0,72908599.0,53559804.0,4842334.0,12845577.0,19302525.0,44792227.0,667546.0,276477.0,370054.0,426750.0,595725.0,3986249.0,3278150.0,3521118.0,3637849.0,3907027.0,2119766.0,258169.0,589940.0,778845.0,1486412.0,7449151.0,6114001.0,6736114.0,6973343.0,7384528.0,4576795.0,3095666.0,4018525.0,4274924.0,4586018.0,"$1,000,000 or more"
4741,CA,0,19556780,1773827624,1794683170,1183235687,17407075,45093507,52518311,195140163,101548627,,2020,18321385.0,183214.0,916069.0,1832139.0,9160693.0,726188.16,274283.0,180649.0,45976.0,1811774615.0,445354692.0,744595820.0,945218460.0,1605869401.0,1174487075.0,173035116.0,380932836.0,529583781.0,1028077981.0,16208534.0,7221648.0,9799867.0,11217045.0,15038746.0,43872196.0,22345899.0,30055399.0,33870698.0,42081044.0,54883308.0,8210479.0,18086400.0,24119007.0,42121584.0,191365149.0,143610254.0,170376989.0,178903358.0,190153171.0,115543601.0,77674180.0,101951017.0,108327706.0,115661943.0,No AGI Stub
4742,CA,1,676300,-44549068,-44082027,3745098,1156550,1057183,-2510401,3360626,-14089852,,2020,18321385.0,183214.0,916069.0,1832139.0,9160693.0,726188.16,274283.0,180649.0,45976.0,1811774615.0,445354692.0,744595820.0,945218460.0,1605869401.0,1174487075.0,173035116.0,380932836.0,529583781.0,1028077981.0,16208534.0,7221648.0,9799867.0,11217045.0,15038746.0,43872196.0,22345899.0,30055399.0,33870698.0,42081044.0,54883308.0,8210479.0,18086400.0,24119007.0,42121584.0,191365149.0,143610254.0,170376989.0,178903358.0,190153171.0,115543601.0,77674180.0,101951017.0,108327706.0,115661943.0,Under $1
4743,CA,2,2216660,10937058,11401631,7241192,189608,285707,1517367,95553,-233388,,2020,18321385.0,183214.0,916069.0,1832139.0,9160693.0,726188.16,274283.0,180649.0,45976.0,1811774615.0,445354692.0,744595820.0,945218460.0,1605869401.0,1174487075.0,173035116.0,380932836.0,529583781.0,1028077981.0,16208534.0,7221648.0,9799867.0,11217045.0,15038746.0,43872196.0,22345899.0,30055399.0,33870698.0,42081044.0,54883308.0,8210479.0,18086400.0,24119007.0,42121584.0,191365149.0,143610254.0,170376989.0,178903358.0,190153171.0,115543601.0,77674180.0,101951017.0,108327706.0,115661943.0,"$1 under $10,000"
4744,CA,3,3458480,60385776,61517736,37879995,410719,628058,5495966,414506,-127718,,2020,18321385.0,183214.0,916069.0,1832139.0,9160693.0,726188.16,274283.0,180649.0,45976.0,1811774615.0,445354692.0,744595820.0,945218460.0,1605869401.0,1174487075.0,173035116.0,380932836.0,529583781.0,1028077981.0,16208534.0,7221648.0,9799867.0,11217045.0,15038746.0,43872196.0,22345899.0,30055399.0,33870698.0,42081044.0,54883308.0,8210479.0,18086400.0,24119007.0,42121584.0,191365149.0,143610254.0,170376989.0,178903358.0,190153171.0,115543601.0,77674180.0,101951017.0,108327706.0,115661943.0,"$10,000 under $25,000"
4745,CA,4,4591980,166589726,168619662,126587129,708826,1184008,6746101,1066982,353577,,2020,18321385.0,183214.0,916069.0,1832139.0,9160693.0,726188.16,274283.0,180649.0,45976.0,1811774615.0,445354692.0,744595820.0,945218460.0,1605869401.0,1174487075.0,173035116.0,380932836.0,529583781.0,1028077981.0,16208534.0,7221648.0,9799867.0,11217045.0,15038746.0,43872196.0,22345899.0,30055399.0,33870698.0,42081044.0,54883308.0,8210479.0,18086400.0,24119007.0,42121584.0,191365149.0,143610254.0,170376989.0,178903358.0,190153171.0,115543601.0,77674180.0,101951017.0,108327706.0,115661943.0,"$25,000 under $50,000"
4746,CA,5,2628410,161536238,163434669,125417125,800425,1523047,4763650,1601101,906503,,2020,18321385.0,183214.0,916069.0,1832139.0,9160693.0,726188.16,274283.0,180649.0,45976.0,1811774615.0,445354692.0,744595820.0,945218460.0,1605869401.0,1174487075.0,173035116.0,380932836.0,529583781.0,1028077981.0,16208534.0,7221648.0,9799867.0,11217045.0,15038746.0,43872196.0,22345899.0,30055399.0,33870698.0,42081044.0,54883308.0,8210479.0,18086400.0,24119007.0,42121584.0,191365149.0,143610254.0,170376989.0,178903358.0,190153171.0,115543601.0,77674180.0,101951017.0,108327706.0,115661943.0,"$50,000 under $75,000"
4747,CA,6,1668730,144597268,146137226,108622556,823201,1674233,3819509,1990117,1291175,,2020,18321385.0,183214.0,916069.0,1832139.0,9160693.0,726188.16,274283.0,180649.0,45976.0,1811774615.0,445354692.0,744595820.0,945218460.0,1605869401.0,1174487075.0,173035116.0,380932836.0,529583781.0,1028077981.0,16208534.0,7221648.0,9799867.0,11217045.0,15038746.0,43872196.0,22345899.0,30055399.0,33870698.0,42081044.0,54883308.0,8210479.0,18086400.0,24119007.0,42121584.0,191365149.0,143610254.0,170376989.0,178903358.0,190153171.0,115543601.0,77674180.0,101951017.0,108327706.0,115661943.0,"$75,000 under $100,000"
4748,CA,7,2765740,382237266,386524911,283944537,2442148,5757145,10046641,9382837,6354391,,2020,18321385.0,183214.0,916069.0,1832139.0,9160693.0,726188.16,274283.0,180649.0,45976.0,1811774615.0,445354692.0,744595820.0,945218460.0,1605869401.0,1174487075.0,173035116.0,380932836.0,529583781.0,1028077981.0,16208534.0,7221648.0,9799867.0,11217045.0,15038746.0,43872196.0,22345899.0,30055399.0,33870698.0,42081044.0,54883308.0,8210479.0,18086400.0,24119007.0,42121584.0,191365149.0,143610254.0,170376989.0,178903358.0,190153171.0,115543601.0,77674180.0,101951017.0,108327706.0,115661943.0,"$100,000 under $200,000"
4749,CA,8,1210220,353151821,357808129,254985481,2761073,7921532,11529004,22674533,19283586,,2020,18321385.0,183214.0,916069.0,1832139.0,9160693.0,726188.16,274283.0,180649.0,45976.0,1811774615.0,445354692.0,744595820.0,945218460.0,1605869401.0,1174487075.0,173035116.0,380932836.0,529583781.0,1028077981.0,16208534.0,7221648.0,9799867.0,11217045.0,15038746.0,43872196.0,22345899.0,30055399.0,33870698.0,42081044.0,54883308.0,8210479.0,18086400.0,24119007.0,42121584.0,191365149.0,143610254.0,170376989.0,178903358.0,190153171.0,115543601.0,77674180.0,101951017.0,108327706.0,115661943.0,"$200,000 under $500,000"
4750,CA,9,230770,155579151,157768703,99350105,1538598,4694545,4691626,19836832,18993313,,2020,18321385.0,183214.0,916069.0,1832139.0,9160693.0,726188.16,274283.0,180649.0,45976.0,1811774615.0,445354692.0,744595820.0,945218460.0,1605869401.0,1174487075.0,173035116.0,380932836.0,529583781.0,1028077981.0,16208534.0,7221648.0,9799867.0,11217045.0,15038746.0,43872196.0,22345899.0,30055399.0,33870698.0,42081044.0,54883308.0,8210479.0,18086400.0,24119007.0,42121584.0,191365149.0,143610254.0,170376989.0,178903358.0,190153171.0,115543601.0,77674180.0,101951017.0,108327706.0,115661943.0,"$500,000 under $1,000,000"
4751,CA,10,109480,383362388,385552530,135462469,6575927,20368049,6418848,134717076,68817040,,2020,18321385.0,183214.0,916069.0,1832139.0,9160693.0,726188.16,274283.0,180649.0,45976.0,1811774615.0,445354692.0,744595820.0,945218460.0,1605869401.0,1174487075.0,173035116.0,380932836.0,529583781.0,1028077981.0,16208534.0,7221648.0,9799867.0,11217045.0,15038746.0,43872196.0,22345899.0,30055399.0,33870698.0,42081044.0,54883308.0,8210479.0,18086400.0,24119007.0,42121584.0,191365149.0,143610254.0,170376989.0,178903358.0,190153171.0,115543601.0,77674180.0,101951017.0,108327706.0,115661943.0,"$1,000,000 or more"
4752,CO,0,2934530,249099436,252291902,166556208,3201838,6271115,7491925,24894340,14150205,,2020,2724485.0,27245.0,136224.0,272449.0,1362243.0,609919.28,252092.8,174843.6,51438.0,253607317.0,49017774.0,87959441.0,116128712.0,218509325.0,164921967.0,16399586.0,41435693.0,61856460.0,138311737.0,2962190.0,1679526.0,2024335.0,2206282.0,2756580.0,6120662.0,2447825.0,3628182.0,4228101.0,5718990.0,7843323.0,848028.0,2089236.0,2943688.0,5883908.0,24419306.0,16543541.0,20498519.0,21920700.0,24096642.0,16986282.0,9499880.0,13740610.0,15062078.0,16939154.0,No AGI Stub
4753,CO,1,83240,-5807419,-5740991,559478,233419,121469,-380213,396939,-2851562,,2020,2724485.0,27245.0,136224.0,272449.0,1362243.0,609919.28,252092.8,174843.6,51438.0,253607317.0,49017774.0,87959441.0,116128712.0,218509325.0,164921967.0,16399586.0,41435693.0,61856460.0,138311737.0,2962190.0,1679526.0,2024335.0,2206282.0,2756580.0,6120662.0,2447825.0,3628182.0,4228101.0,5718990.0,7843323.0,848028.0,2089236.0,2943688.0,5883908.0,24419306.0,16543541.0,20498519.0,21920700.0,24096642.0,16986282.0,9499880.0,13740610.0,15062078.0,16939154.0,Under $1
4754,CO,2,316390,1551203,1620079,1200180,28718,53348,162745,28006,-44986,,2020,2724485.0,27245.0,136224.0,272449.0,1362243.0,609919.28,252092.8,174843.6,51438.0,253607317.0,49017774.0,87959441.0,116128712.0,218509325.0,164921967.0,16399586.0,41435693.0,61856460.0,138311737.0,2962190.0,1679526.0,2024335.0,2206282.0,2756580.0,6120662.0,2447825.0,3628182.0,4228101.0,5718990.0,7843323.0,848028.0,2089236.0,2943688.0,5883908.0,24419306.0,16543541.0,20498519.0,21920700.0,24096642.0,16986282.0,9499880.0,13740610.0,15062078.0,16939154.0,"$1 under $10,000"
4755,CO,3,456390,7929056,8082736,5476958,62580,122884,695079,90485,-13978,,2020,2724485.0,27245.0,136224.0,272449.0,1362243.0,609919.28,252092.8,174843.6,51438.0,253607317.0,49017774.0,87959441.0,116128712.0,218509325.0,164921967.0,16399586.0,41435693.0,61856460.0,138311737.0,2962190.0,1679526.0,2024335.0,2206282.0,2756580.0,6120662.0,2447825.0,3628182.0,4228101.0,5718990.0,7843323.0,848028.0,2089236.0,2943688.0,5883908.0,24419306.0,16543541.0,20498519.0,21920700.0,24096642.0,16986282.0,9499880.0,13740610.0,15062078.0,16939154.0,"$10,000 under $25,000"
4756,CO,4,683190,25131667,25453196,19655242,111776,231412,1068735,220634,95411,,2020,2724485.0,27245.0,136224.0,272449.0,1362243.0,609919.28,252092.8,174843.6,51438.0,253607317.0,49017774.0,87959441.0,116128712.0,218509325.0,164921967.0,16399586.0,41435693.0,61856460.0,138311737.0,2962190.0,1679526.0,2024335.0,2206282.0,2756580.0,6120662.0,2447825.0,3628182.0,4228101.0,5718990.0,7843323.0,848028.0,2089236.0,2943688.0,5883908.0,24419306.0,16543541.0,20498519.0,21920700.0,24096642.0,16986282.0,9499880.0,13740610.0,15062078.0,16939154.0,"$25,000 under $50,000"
4757,CO,5,435490,26783755,27121375,20660325,125730,301654,859818,336740,243739,,2020,2724485.0,27245.0,136224.0,272449.0,1362243.0,609919.28,252092.8,174843.6,51438.0,253607317.0,49017774.0,87959441.0,116128712.0,218509325.0,164921967.0,16399586.0,41435693.0,61856460.0,138311737.0,2962190.0,1679526.0,2024335.0,2206282.0,2756580.0,6120662.0,2447825.0,3628182.0,4228101.0,5718990.0,7843323.0,848028.0,2089236.0,2943688.0,5883908.0,24419306.0,16543541.0,20498519.0,21920700.0,24096642.0,16986282.0,9499880.0,13740610.0,15062078.0,16939154.0,"$50,000 under $75,000"
4758,CO,6,279570,24230045,24508407,17996536,128339,329874,691370,408951,349180,,2020,2724485.0,27245.0,136224.0,272449.0,1362243.0,609919.28,252092.8,174843.6,51438.0,253607317.0,49017774.0,87959441.0,116128712.0,218509325.0,164921967.0,16399586.0,41435693.0,61856460.0,138311737.0,2962190.0,1679526.0,2024335.0,2206282.0,2756580.0,6120662.0,2447825.0,3628182.0,4228101.0,5718990.0,7843323.0,848028.0,2089236.0,2943688.0,5883908.0,24419306.0,16543541.0,20498519.0,21920700.0,24096642.0,16986282.0,9499880.0,13740610.0,15062078.0,16939154.0,"$75,000 under $100,000"
4759,CO,7,468810,64500507,65290673,47493278,375188,1106319,1787113,1954686,1737587,,2020,2724485.0,27245.0,136224.0,272449.0,1362243.0,609919.28,252092.8,174843.6,51438.0,253607317.0,49017774.0,87959441.0,116128712.0,218509325.0,164921967.0,16399586.0,41435693.0,61856460.0,138311737.0,2962190.0,1679526.0,2024335.0,2206282.0,2756580.0,6120662.0,2447825.0,3628182.0,4228101.0,5718990.0,7843323.0,848028.0,2089236.0,2943688.0,5883908.0,24419306.0,16543541.0,20498519.0,21920700.0,24096642.0,16986282.0,9499880.0,13740610.0,15062078.0,16939154.0,"$100,000 under $200,000"
4760,CO,8,173260,49731048,50425804,33679157,389929,1337080,1592709,4078182,4137797,,2020,2724485.0,27245.0,136224.0,272449.0,1362243.0,609919.28,252092.8,174843.6,51438.0,253607317.0,49017774.0,87959441.0,116128712.0,218509325.0,164921967.0,16399586.0,41435693.0,61856460.0,138311737.0,2962190.0,1679526.0,2024335.0,2206282.0,2756580.0,6120662.0,2447825.0,3628182.0,4228101.0,5718990.0,7843323.0,848028.0,2089236.0,2943688.0,5883908.0,24419306.0,16543541.0,20498519.0,21920700.0,24096642.0,16986282.0,9499880.0,13740610.0,15062078.0,16939154.0,"$200,000 under $500,000"
